,quit,n_prac,s_final,prac_final
4638,0,3529,0.8875207376864526,1000.0
4639,0,3491,0.730005266361534,1000.0
4640,0,3605,0.8087509991264669,1000.0
4641,1,26,0.005250297821262821,55.93327540661143
4642,0,3517,0.8651306198281884,1000.0
4643,0,3484,0.8410464348429292,1000.0
4644,0,3453,0.7864399546668023,1000.0
4645,1,13,0.003515155977475162,26.35064125134989
4646,0,3404,0.8656058203784551,1000.0
4647,0,3527,0.8495895436051156,1000.0
4648,0,3544,0.8949150600646211,1000.0
4649,0,3543,0.8492360191882989,1000.0
4650,0,3553,0.8686895219660967,1000.0
4651,0,3478,0.8454278701766914,1000.0
4652,0,3518,0.7727600194019909,1000.0
4653,0,3585,0.8601591505239459,1000.0
4654,0,3521,0.8927552997780699,1000.0
4655,1,31,0.003953327862866912,63.620765282163646
4656,0,3504,0.8348571838711865,1000.0
4657,0,3460,0.8016670744549488,1000.0
4658,0,3495,0.8844857480684075,1000.0
4659,0,3540,0.892341083240555,1000.0
4660,0,3546,0.783612236506915,1000.0
4661,0,3447,0.8090723793382267,1000.0
4662,0,3443,0.8368675317347508,1000.0
4663,0,3545,0.7947120237250811,1000.0
4664,0,3568,0.8579150339778667,1000.0
4665,0,3486,0.8436410448106211,1000.0
4666,0,3466,0.8231566934398129,1000.0
4667,0,3514,0.8907155074352836,1000.0
4668,0,3576,0.6313326172376224,1000.0
4669,0,3535,0.8387271845166873,1000.0
4670,0,3456,0.8936864401742041,1000.0
4671,0,3512,0.6750786235579332,1000.0
4672,0,3528,0.8609844381734314,1000.0
4673,0,3579,0.8403316108815069,1000.0
4674,0,3520,0.8255491062793501,1000.0
4675,1,13,0.007454783940325989,33.14057271944563
4676,0,3523,0.8092747883227126,1000.0
4677,0,3555,0.8234795361083707,1000.0
4678,0,3498,0.7143503405755787,1000.0
4679,0,3563,0.823464240090513,1000.0
4680,0,3571,0.8590359118293662,1000.0
4681,1,11,0.006378783818609018,29.75292307444737
4682,0,3542,0.8537746418449732,1000.0
4683,0,3471,0.8921511018233693,1000.0
4684,0,3495,0.882080672497821,1000.0
4685,1,26,0.0030104479223427875,47.733963511659375
