,quit,n_prac,s_final,prac_final
108,0,13305,0.8134162876430145,3000
109,0,13131,0.6338539085932674,3000
110,0,13121,0.8418201417144275,3000
111,0,13021,0.846918272020027,3000
112,0,13399,0.8359167459727402,3000
113,0,13378,0.8011355485586934,3000
114,0,13247,0.8542453908882208,3000
115,0,13429,0.8291170854964875,3000
116,0,13234,0.7583939460824626,3000
117,0,13239,0.7794109040568535,3000
118,0,13310,0.8661480841896299,3000
119,0,13204,0.8347296726424325,3000
120,0,13294,0.8576652325306559,3000
121,0,13085,0.8787577819457373,3000
122,0,13296,0.8763415279817653,3000
123,0,13345,0.7589504605026337,3000
124,0,13390,0.7751808393424486,3000
125,0,13281,0.6621363905784263,3000
126,0,13415,0.8201149762805028,3000
127,0,13517,0.677022447683145,3000
128,0,13251,0.857931304853761,3000
129,0,13296,0.7819207343953508,3000
130,0,13497,0.7668598285333545,3000
131,0,13182,0.7786649165027706,3000
132,0,13516,0.7344449019080501,3000
133,0,13341,0.7950296943792386,3000
134,0,13360,0.6886067646240562,3000
135,0,13340,0.6551260993628099,3000
136,0,13431,0.8017834625637783,3000
137,0,13087,0.6049106511735838,3000
138,0,13358,0.6418366697089837,3000
139,0,13588,0.894429344708828,3000
140,0,13580,0.8771916182428536,3000
141,0,13230,0.8066076856021696,3000
142,0,13319,0.7317898276023187,3000
143,0,13472,0.8350076507196914,3000
144,0,13255,0.7937306892377016,3000
145,0,13417,0.7149436606560138,3000
146,0,13381,0.8419544824156087,3000
147,0,13328,0.78292790471994,3000
148,0,13197,0.8386006741913355,3000
149,0,13479,0.8186786400469285,3000
150,0,13398,0.849716781253596,3000
151,0,13175,0.7764830477300056,3000
152,0,13202,0.6250676839313942,3000
153,0,13553,0.8103569284507006,3000
154,0,13332,0.6783745289000538,3000
155,0,13270,0.9057307028758,3000
156,0,13331,0.8111622218593679,3000
157,0,13426,0.7835967237676852,3000
158,0,13040,0.7891159995634702,3000
159,0,13236,0.8253193083944633,3000
160,0,13259,0.7583692012128311,3000
161,0,13369,0.8189905934424733,3000
162,0,13291,0.8662135560233417,3000
163,0,13326,0.8162292713658738,3000
164,0,13059,0.8330870356005029,3000
165,0,13316,0.8553105190412431,3000
166,0,13215,0.7401637728420952,3000
167,0,13378,0.7513114113891529,3000
168,0,13461,0.8008810332172566,3000
169,0,13219,0.6381189601756094,3000
170,0,13474,0.8426012512169032,3000
171,0,13402,0.7456896195256097,3000
172,0,13167,0.8204844604698297,3000
173,0,13299,0.7615886487198023,3000
174,0,13375,0.7900869795468697,3000
175,0,13382,0.8307742707354326,3000
176,0,13161,0.7630134067006561,3000
177,0,13446,0.7696794971533412,3000
178,0,13616,0.6403669875464947,3000
179,0,13457,0.7408304458126612,3000
180,0,13282,0.6726608645417934,3000
181,0,13332,0.6942781070560945,3000
182,0,13196,0.6418214523448621,3000
183,0,13192,0.7834191016496003,3000
184,0,13670,0.696954244080346,3000
185,0,13354,0.8693326172211592,3000
186,0,13253,0.7633741109839306,3000
187,0,13154,0.7786930864752618,3000
188,0,13447,0.8561978191089219,3000
189,0,13227,0.8069264172764811,3000
190,0,13487,0.8420980255166718,3000
191,0,13551,0.653585522715711,3000
192,0,13445,0.8315294562111697,3000
193,0,13009,0.7128861017229834,3000
194,0,13410,0.7685485874198955,3000
195,0,13178,0.7582586834651273,3000
196,0,13282,0.8350878893739274,3000
197,0,13441,0.6866709601124477,3000
198,0,13396,0.6714500998829885,3000
199,0,13311,0.7865608597761045,3000
200,0,13340,0.8926175323081265,3000
201,0,13290,0.7463257749516614,3000
202,0,13349,0.8439151380441727,3000
203,0,13307,0.7930489130356467,3000
204,0,13499,0.8251234229174325,3000
205,0,13472,0.8790855709468722,3000
206,0,13370,0.8626190653827552,3000
207,0,13240,0.639951984445269,3000
208,0,13331,0.8859165974506147,3000
209,0,13305,0.7881921797867546,3000
210,0,13226,0.7170857604051365,3000
211,0,13166,0.8193871760876951,3000
212,0,13359,0.7828140400129794,3000
213,0,13272,0.7772194206097549,3000
214,0,13526,0.8958011489983573,3000
215,0,13358,0.8386667795015603,3000
216,0,13393,0.8499228750897619,3000
217,0,13403,0.7520988765724007,3000
218,0,13229,0.6849050604672374,3000
219,0,13537,0.80328556604008,3000
220,0,13405,0.8788010792406352,3000
221,0,13505,0.7769151849633469,3000
222,0,13269,0.882626646254703,3000
223,0,13595,0.6693806686177994,3000
224,0,13549,0.7038287030040743,3000
225,0,13362,0.7299294750927448,3000
226,0,13236,0.8367128127362092,3000
227,0,13290,0.6727348964871349,3000
228,0,13246,0.7851493635670622,3000
229,0,13516,0.7510424826885154,3000
230,0,13311,0.7582949371404585,3000
231,0,13475,0.8383508860582047,3000
232,0,13314,0.6346529187104935,3000
233,0,13433,0.8202080812919307,3000
234,0,13112,0.8850890338017773,3000
235,0,13405,0.7402166011887089,3000
236,0,13502,0.6421371631191893,3000
237,0,13532,0.6956629638081528,3000
238,0,13186,0.811947167095658,3000
239,0,13699,0.6625014000026,3000
240,0,13577,0.8340423841166071,3000
241,0,13369,0.8803358016351437,3000
242,0,13160,0.6733361434215238,3000
243,0,13361,0.7313623477315574,3000
244,0,13611,0.8287903853403595,3000
245,0,13441,0.8622658550963797,3000
246,0,13310,0.8319265109560454,3000
247,0,13312,0.7480777222063777,3000
248,0,13265,0.743692711929282,3000
249,0,13476,0.7344839997376742,3000
250,0,13362,0.5685904910657671,3000
251,0,13409,0.7104230581839703,3000
252,0,13054,0.7050618502308846,3000
253,0,13397,0.8239405110599888,3000
254,0,13515,0.8032530672109179,3000
255,0,13513,0.7334582544622201,3000
256,0,13581,0.7447400882541669,3000
257,0,13375,0.7410208834783559,3000
258,0,13319,0.7350366846029899,3000
259,0,13366,0.7572103740759899,3000
260,0,13339,0.8734660892651667,3000
261,0,13355,0.6594363426084666,3000
262,0,13347,0.7069386293178272,3000
263,0,13536,0.8225799296435259,3000
264,0,13218,0.8351862220743871,3000
265,0,13174,0.8031916451105006,3000
266,0,13473,0.6593921984822556,3000
267,0,13318,0.8376308561021263,3000
268,0,13428,0.7715058139236878,3000
269,0,13137,0.7932145921057348,3000
270,0,13147,0.6991018865272791,3000
271,0,13152,0.8390463585004367,3000
272,0,13287,0.7880639590610808,3000
273,0,13155,0.8343729769444096,3000
274,0,13302,0.7752948377718838,3000
275,0,13292,0.7527850161644614,3000
276,0,13476,0.8274367079734664,3000
277,0,13534,0.8321043946056405,3000
278,0,13115,0.6971499073206605,3000
279,0,13429,0.6925505495455436,3000
280,0,13174,0.801181438822983,3000
281,0,13200,0.8620463901645414,3000
282,0,13267,0.7632735751440455,3000
283,0,13574,0.8645558921973603,3000
284,0,13425,0.8097871678856357,3000
285,0,13306,0.6330879140032759,3000
286,0,13259,0.8031816464786056,3000
287,0,13416,0.8558727538946508,3000
288,0,13496,0.763983167625593,3000
289,0,13369,0.8092718412220987,3000
290,0,13043,0.9110315245119915,3000
291,0,13314,0.7507463426335382,3000
292,0,13523,0.6832320536404198,3000
293,0,13362,0.8299727929485414,3000
294,0,13580,0.7448408113938252,3000
295,0,13469,0.7380907014106908,3000
296,0,13145,0.7059547637814403,3000
297,0,13304,0.8026105924619265,3000
298,0,13313,0.7972792803166655,3000
299,0,13250,0.7354178132088659,3000
300,0,13289,0.790870815625566,3000
301,0,13411,0.686037633144765,3000
302,0,13579,0.652012460335105,3000
303,0,13608,0.7239904306879436,3000
304,0,13205,0.7456776040568571,3000
305,0,13283,0.7643402847140991,3000
306,0,13398,0.746671247767356,3000
307,0,13241,0.8209549971202657,3000
308,0,13394,0.7287459435398547,3000
309,0,13483,0.6830372153044644,3000
310,0,13315,0.7502389582698556,3000
311,0,13431,0.731378393216818,3000
312,0,13308,0.7407459462165777,3000
313,0,13280,0.6999962881122467,3000
314,0,13462,0.808863842676049,3000
315,0,13186,0.6935427611790463,3000
316,0,13224,0.7470180261330747,3000
317,0,13432,0.7328410845229136,3000
318,0,13288,0.7873315138077996,3000
319,0,13160,0.8625520478602496,3000
320,0,13248,0.7644751248345417,3000
321,0,13195,0.7188428923226458,3000
322,0,13253,0.7200795951437041,3000
323,0,13396,0.5374610035141296,3000
324,0,13392,0.9165452289657464,3000
325,0,13197,0.872796938839018,3000
326,0,13216,0.8074423828545204,3000
327,0,13340,0.6451634105978032,3000
328,0,13255,0.8110761495253411,3000
329,0,13454,0.8531751090196683,3000
330,0,13254,0.802083065434262,3000
331,0,13388,0.7686483378383495,3000
332,0,13330,0.8428254314500607,3000
333,0,13295,0.7808800978048658,3000
334,0,13415,0.7670679813658724,3000
335,0,13483,0.8392730872923156,3000
336,0,13396,0.7528654925238065,3000
337,0,13493,0.8015708074233439,3000
338,0,13489,0.8800093777118179,3000
339,0,13240,0.7755325294704544,3000
340,0,13352,0.815499662409254,3000
341,0,13165,0.8292583971314316,3000
342,0,13162,0.8937237436589874,3000
343,0,13109,0.8591914739179878,3000
344,0,13375,0.7167104892087038,3000
345,0,13256,0.8882792098926314,3000
346,0,13513,0.721504625940309,3000
347,0,13348,0.8855164385380372,3000
348,0,13392,0.8586129847839298,3000
349,0,13538,0.6998870565192078,3000
350,0,13236,0.7475846440709326,3000
351,0,13330,0.7556405202202425,3000
352,0,13380,0.7637767747033869,3000
353,0,13463,0.7727385857983884,3000
354,0,13312,0.7624126878821257,3000
355,0,13441,0.7752713805500913,3000
356,0,13216,0.8665809678838102,3000
357,0,13444,0.7373322567842535,3000
358,0,13177,0.7061857488583371,3000
359,0,13266,0.7203972617441785,3000
360,0,13515,0.8013632417760298,3000
361,0,13415,0.7943683351509936,3000
362,0,13443,0.7516903136938472,3000
363,0,13393,0.5799758036344427,3000
364,0,13200,0.7763286196446366,3000
365,0,13417,0.8265058235509444,3000
366,0,13588,0.6946844255541853,3000
367,0,13509,0.7953609058739366,3000
368,0,13265,0.7491064936461522,3000
369,0,13428,0.6714915639707152,3000
370,0,13375,0.7811414398132851,3000
371,0,13592,0.7499501979075965,3000
372,0,13228,0.7765001136643458,3000
373,0,13383,0.7406235622853662,3000
374,0,13455,0.7582697785156036,3000
375,0,13149,0.7617676774149973,3000
376,0,13258,0.8883610372939822,3000
377,0,13296,0.7735504587007547,3000
378,0,13308,0.7839135868454894,3000
379,0,13240,0.7936271889771274,3000
380,0,13356,0.820946775564468,3000
381,0,13457,0.6075289606668202,3000
382,0,13415,0.7787425248706047,3000
383,0,13585,0.8356986845158938,3000
384,0,13538,0.7351917136566231,3000
385,0,13224,0.9148866544987933,3000
386,0,13434,0.8271732849375436,3000
387,0,13146,0.837866234609726,3000
388,0,13302,0.7653260453244093,3000
389,0,13348,0.7524664758650056,3000
390,0,13443,0.7634296262967117,3000
391,0,13264,0.6645561702832112,3000
392,0,13313,0.7940656517084568,3000
393,0,13434,0.7408234189301612,3000
394,0,13268,0.8861220569699646,3000
395,0,13224,0.7628064288436508,3000
396,0,13402,0.8097431014249435,3000
397,0,13497,0.6967472541114414,3000
398,0,13322,0.8361025669534591,3000
399,0,13322,0.8224289090805325,3000
400,0,13395,0.7614799125480065,3000
401,0,13399,0.7615235841898703,3000
402,0,13531,0.7181060684928173,3000
403,0,13489,0.8727420662790991,3000
404,0,13219,0.6946242385532039,3000
405,0,13255,0.7983650699046406,3000
406,0,13311,0.8277703140458637,3000
407,0,13354,0.8619657371370554,3000
408,0,13506,0.8395187485669103,3000
409,0,13461,0.7561036924426322,3000
410,0,13257,0.7636293378801152,3000
411,0,13419,0.7526815597747817,3000
412,0,13463,0.8394623670346294,3000
413,0,13368,0.6485116056267637,3000
414,0,13196,0.7917440126274501,3000
415,0,13406,0.7651444881124487,3000
416,0,13232,0.8415812119906667,3000
417,0,13339,0.7407490046539026,3000
418,0,13391,0.7889831122505587,3000
419,0,13506,0.9133124636450477,3000
420,0,13367,0.7908699420208212,3000
421,0,13441,0.7713104748042536,3000
422,0,13363,0.8111821149714049,3000
423,0,13285,0.7685687193237845,3000
424,0,13164,0.7525388115307066,3000
425,0,13584,0.804448959622767,3000
426,0,13378,0.7055576407724072,3000
427,0,13383,0.6428128549794776,3000
428,0,13306,0.7601188464017616,3000
429,0,13392,0.8174905119684784,3000
430,0,13220,0.6686040658626281,3000
431,0,13247,0.8362702335346832,3000
432,0,13362,0.7774309040908659,3000
433,0,13170,0.7539088493107123,3000
434,0,13301,0.7085068695282196,3000
435,0,13392,0.6348542206240962,3000
436,0,13055,0.7692713218770765,3000
437,0,13450,0.7925670339160176,3000
438,0,13364,0.7428868976826305,3000
439,0,13386,0.7984532353841615,3000
440,0,13549,0.7650380796542708,3000
441,0,13513,0.7156919515900843,3000
442,0,13584,0.6226623691153447,3000
443,0,13214,0.8246856190209546,3000
444,0,13394,0.8122230489697121,3000
445,0,13497,0.717097306093874,3000
446,0,13273,0.8679252779247485,3000
447,0,13375,0.7682350330847613,3000
448,0,13363,0.6334619311119248,3000
449,0,13359,0.865434986371538,3000
450,0,13160,0.7782660219488007,3000
451,0,13118,0.8101826827893865,3000
452,0,13309,0.7962810138716302,3000
453,0,13500,0.6759255577092531,3000
454,0,13447,0.7624357421749947,3000
455,0,13008,0.7824216704138082,3000
456,0,13621,0.780858274304077,3000
457,0,13393,0.7762380029825203,3000
458,0,13374,0.8097225254247312,3000
459,0,13524,0.8036095012505122,3000
460,0,13516,0.7245685636305895,3000
461,0,13135,0.6777218630720816,3000
462,0,13308,0.637158261872806,3000
463,0,13331,0.8140434094430639,3000
464,0,13430,0.8462588953556015,3000
465,0,13445,0.6692111472459383,3000
466,0,13268,0.7054816908530964,3000
467,0,13507,0.7883458589677451,3000
468,0,13312,0.7261024954385576,3000
469,0,13392,0.7644059088653313,3000
470,0,13179,0.8138730428509378,3000
471,0,13294,0.8141592292959459,3000
472,0,13584,0.8194717029632015,3000
473,0,13133,0.799376941597885,3000
474,0,13397,0.7717018959015082,3000
475,0,13315,0.7261105123652819,3000
476,0,13276,0.819516561101598,3000
477,0,13370,0.6503636600247755,3000
478,0,13465,0.6919087571437429,3000
479,0,13444,0.8010425567750847,3000
480,0,13251,0.8058401585994013,3000
481,0,13300,0.8586726932191276,3000
482,0,13211,0.643872871513894,3000
483,0,13209,0.8252752910534401,3000
484,0,13209,0.7300867815940644,3000
485,0,13480,0.6052801267341537,3000
486,0,13388,0.8140890872059489,3000
487,0,13120,0.8146867368483235,3000
488,0,13412,0.8469372663070042,3000
489,0,13503,0.8362104310015507,3000
490,0,13261,0.7981619463155631,3000
491,0,13375,0.8687343338821518,3000
492,0,13164,0.8868093900224955,3000
493,0,13118,0.7072345281856134,3000
494,0,13422,0.8464423433939597,3000
495,0,13495,0.8215083415761951,3000
496,0,13504,0.7797583021225585,3000
497,0,13380,0.8625785350724484,3000
498,0,13454,0.7695789880341033,3000
499,0,13157,0.7997752230654731,3000
500,0,13401,0.6970166440481486,3000
501,0,13357,0.6958630681321265,3000
502,0,13294,0.6210389065829344,3000
503,0,13385,0.5910575657105134,3000
504,0,13344,0.8446971397549853,3000
505,0,13231,0.8702090345116287,3000
506,0,13276,0.7473117139190895,3000
507,0,13392,0.7963227903123588,3000
508,0,13346,0.819413417457142,3000
509,0,13212,0.7974117774742102,3000
510,0,13266,0.6445259889677757,3000
511,0,13332,0.8313878581106834,3000
512,0,13287,0.7972867306471849,3000
513,0,13034,0.7889179407449534,3000
514,0,13142,0.7820464128290636,3000
515,0,13250,0.7768983556605402,3000
516,0,13359,0.8286197075254943,3000
517,0,13520,0.7686775838540871,3000
518,0,13238,0.7808884353658019,3000
519,0,13597,0.7680311597759862,3000
520,0,13191,0.8184672013570936,3000
521,0,13323,0.7201008571463902,3000
522,0,13296,0.7728771449716624,3000
523,0,13417,0.8120574042413718,3000
524,0,13334,0.7742332563607445,3000
525,0,13300,0.7462368144538751,3000
526,0,13429,0.8193709404666096,3000
527,0,13033,0.7374712015710456,3000
528,0,13522,0.7784486559290879,3000
529,0,13340,0.8711244585071155,3000
530,0,13413,0.8758023453028916,3000
531,0,13318,0.7444788859700714,3000
532,0,13071,0.7631260797679156,3000
533,0,13340,0.7297452029727011,3000
534,0,13404,0.8160936584931832,3000
535,0,13471,0.8850753254459338,3000
536,0,13491,0.8083120134134,3000
537,0,13385,0.8455434751400266,3000
538,0,13271,0.7719577335701299,3000
539,0,13406,0.8399744534848353,3000
540,0,13613,0.8165352936270271,3000
541,0,13283,0.8090518816552142,3000
542,0,13278,0.8010315987855161,3000
543,0,13343,0.8547975146351131,3000
544,0,13262,0.7521218633076242,3000
545,0,13632,0.8448440290530664,3000
546,0,13323,0.7677696502371503,3000
547,0,13278,0.7814836517595968,3000
548,0,13271,0.772368894787844,3000
549,0,13144,0.7173418475144264,3000
550,0,13027,0.7025566498344528,3000
551,0,13381,0.6289425203337167,3000
552,0,13392,0.6930243705796142,3000
553,0,13152,0.7237692960494142,3000
554,0,13314,0.7712019383708458,3000
555,0,13430,0.6725592279400479,3000
556,0,13412,0.6944457595925194,3000
557,0,13496,0.7678828046492383,3000
558,0,13256,0.7541850104360679,3000
559,0,13091,0.8033294049069166,3000
560,0,13276,0.7900457933333731,3000
561,0,13247,0.6404376605754756,3000
562,0,13503,0.867075850971035,3000
563,0,13344,0.7122709096554808,3000
564,0,13382,0.8243386002689281,3000
565,0,13383,0.7720325843375284,3000
566,0,13443,0.7154297980381125,3000
567,0,13582,0.7634850829798913,3000
568,0,13405,0.7891354549095859,3000
569,0,13453,0.8426025168159035,3000
570,0,12995,0.8633691695396779,3000
571,0,13121,0.7709010576957719,3000
572,0,13287,0.693586381476982,3000
573,0,13547,0.7558641587629218,3000
574,0,13475,0.8160615806207706,3000
575,0,13475,0.7858529984075207,3000
576,0,13429,0.8148314057871582,3000
577,0,13409,0.8358673934251636,3000
578,0,13270,0.7482078018571566,3000
579,0,13280,0.8226068530984034,3000
580,0,13479,0.8328170769083109,3000
581,0,13337,0.7461620639015014,3000
582,0,13568,0.8467975761853946,3000
583,0,13318,0.7717450721232513,3000
584,0,13213,0.7005740759441271,3000
585,0,13350,0.8083405016159508,3000
586,0,13375,0.6288079061409312,3000
587,0,13297,0.8246302431572149,3000
588,0,13426,0.88203620741634,3000
589,0,13412,0.7550078099124735,3000
590,0,12982,0.7783799522062316,3000
591,0,13521,0.7296413115425349,3000
592,0,13271,0.7602466937732424,3000
593,0,13307,0.813474384353685,3000
594,0,13444,0.8558046683645548,3000
595,0,13601,0.8097102254703106,3000
596,0,13301,0.6616193737331408,3000
597,0,13353,0.7754675473389194,3000
598,0,13262,0.7519726533695357,3000
599,0,13525,0.763025596770789,3000
600,0,13385,0.7918585712110257,3000
601,0,13269,0.8091673753228755,3000
602,0,13224,0.7053588328362883,3000
603,0,13445,0.829326628051541,3000
604,0,13325,0.747162045848369,3000
605,0,13337,0.8280630408032832,3000
606,0,13338,0.8384080906256273,3000
607,0,13339,0.6923620038358476,3000
608,0,13347,0.7715649136680733,3000
609,0,13373,0.7748842965986905,3000
610,0,13332,0.7874408299985883,3000
611,0,13241,0.702357453102062,3000
612,0,13337,0.8401270427436194,3000
613,0,13322,0.7938026149239725,3000
614,0,13462,0.8130314840855051,3000
615,0,13295,0.6686405636716349,3000
616,0,13492,0.775231053041896,3000
617,0,13337,0.765145832845613,3000
618,0,13328,0.8380667234549453,3000
619,0,13377,0.8249779708629336,3000
620,0,13209,0.8127025290979607,3000
621,0,13578,0.6812055952396581,3000
622,0,13260,0.7602930017963156,3000
623,0,13432,0.8360008658038545,3000
624,0,13402,0.8432848052246412,3000
625,0,13455,0.7269636867121586,3000
626,0,13255,0.7980062458234916,3000
627,0,13043,0.7958192791487881,3000
628,0,13287,0.8233931355876847,3000
629,0,13070,0.7611450734740619,3000
630,0,13377,0.8317040764830086,3000
631,0,13387,0.7093930549995942,3000
632,0,13303,0.8606587260372408,3000
633,0,13337,0.7328958981031906,3000
634,0,13455,0.7823596231227389,3000
635,0,13358,0.8000554951165508,3000
636,0,13461,0.7620185337842778,3000
637,0,13335,0.8185978565005234,3000
638,0,13310,0.6509166367277301,3000
639,0,13439,0.8185399610954887,3000
640,0,13161,0.8071579380980463,3000
641,0,13256,0.6639645582224564,3000
642,0,13430,0.8249306514070261,3000
643,0,13547,0.8245447047290145,3000
644,0,13249,0.5855299697577894,3000
645,0,13226,0.8187569034259681,3000
646,0,13151,0.8294043696388266,3000
647,0,13490,0.7685344204192907,3000
648,0,13230,0.8296359120955917,3000
649,0,13239,0.8187814881162391,3000
650,0,13429,0.8033990601462536,3000
651,0,13433,0.8467790438245683,3000
652,0,13210,0.7634928940926835,3000
653,0,13547,0.8397613806228831,3000
654,0,13182,0.8256731586144616,3000
655,0,13299,0.8028009163025368,3000
656,0,13421,0.7811848981749568,3000
657,0,13402,0.8152225576930818,3000
658,0,13186,0.8036083796200183,3000
659,0,13377,0.7902665623040583,3000
660,0,13369,0.6739547255180488,3000
661,0,13397,0.8018992101816625,3000
662,0,13475,0.6789756124624411,3000
663,0,13475,0.829250893158407,3000
664,0,13434,0.8256834171365792,3000
665,0,13362,0.8321334611873866,3000
666,0,13302,0.82438898509172,3000
667,0,12790,0.8407549312871493,3000
668,0,13326,0.800220824334797,3000
669,0,13460,0.81617381460944,3000
670,0,13116,0.7562824708886552,3000
671,0,13225,0.8699910640335968,3000
672,0,13474,0.7393141504100859,3000
673,0,13360,0.7319258927839455,3000
674,0,13350,0.6468607643765686,3000
675,0,13274,0.8162638486752523,3000
676,0,13447,0.8486831791192851,3000
677,0,13641,0.8713817136127563,3000
678,0,13463,0.7894995262808107,3000
679,0,13472,0.784186135475764,3000
680,0,13353,0.7620433352950664,3000
681,0,13223,0.6024124956439217,3000
682,0,13545,0.8293647562633795,3000
683,0,13584,0.7899775188891497,3000
684,0,13260,0.7856623299230325,3000
685,0,13395,0.6653106858753588,3000
686,0,13342,0.8912306881034197,3000
687,0,13283,0.8480007634069632,3000
688,0,13262,0.8265719718233558,3000
689,0,13419,0.7072075716873035,3000
690,0,13458,0.8589060887135321,3000
691,0,13346,0.8624955201046305,3000
692,0,13673,0.8450859147006169,3000
693,0,13093,0.7700355618000726,3000
694,0,13284,0.8057790325988884,3000
695,0,13244,0.8176702548614876,3000
696,0,13115,0.7346071789884355,3000
697,0,13471,0.7509688961214228,3000
698,0,13415,0.7728520070178041,3000
699,0,13492,0.7815186625533023,3000
700,0,13495,0.6586529944137458,3000
701,0,13389,0.8344632695302313,3000
702,0,13361,0.7759038663571334,3000
703,0,13296,0.6319956917415566,3000
704,0,13324,0.7973829693884484,3000
705,0,13169,0.715528838076389,3000
706,0,13291,0.7793819432113122,3000
707,0,13242,0.7239564200659775,3000
708,0,13526,0.7479795757117969,3000
709,0,13519,0.6798268363396078,3000
710,0,13661,0.8615389584101526,3000
711,0,13470,0.7772497653793013,3000
712,0,13264,0.7236741260974818,3000
713,0,13207,0.8750815397206552,3000
714,0,13326,0.8110920906788559,3000
715,0,13397,0.7975351867285326,3000
716,0,13502,0.7435679293869991,3000
717,0,13559,0.8621302911100112,3000
718,0,13405,0.596803661623662,3000
719,0,13444,0.8660095301717562,3000
720,0,13130,0.7130355641059539,3000
721,0,13484,0.7453511459221215,3000
722,0,13519,0.7592437362439611,3000
723,0,13465,0.7237987028018855,3000
724,0,13247,0.7636235247676277,3000
725,0,13348,0.7705044841908254,3000
726,0,13494,0.7198478037227772,3000
727,0,13439,0.6359539384620314,3000
728,0,13309,0.7270617274445669,3000
729,0,13442,0.8132103538933033,3000
730,0,13532,0.8437919862277756,3000
731,0,13467,0.7940416108697446,3000
732,0,13575,0.8781148816536931,3000
733,0,13562,0.7441046799584426,3000
734,0,13273,0.6622936667948788,3000
735,0,13190,0.6996738541985744,3000
736,0,13413,0.7345056974628351,3000
737,0,13500,0.7371348150654824,3000
