prac_times,skill_levels,time_lags
0.0,0.1,
1.5037383018576458,0.259221163780899,0.37749283501209896
1.8812311368697447,0.392296700280078,1.7660641524552687
3.6472952893250135,0.42044804866354335,3.2414813624619176
6.888776651786931,0.37589392269867183,3.779469276975269
10.6682459287622,0.3412130264894562,0.6846217937857784
11.352867722547979,0.4380400848606841,0.8727568370206811
12.22562455956866,0.4943046647443328,1.2569291245270495
13.48255368409571,0.5075453884655395,0.8444989068446969
14.327052590940406,0.5429356463642312,0.995589331905137
15.322641922845543,0.5559283263953603,0.1999999999999993
15.522641922845542,0.6273040519410303,0.2436823712131435
15.766324294058686,0.6779716059076681,0.1999999999999993
15.966324294058685,0.7211103672009826,1.184577000366625
17.15090129442531,0.6551983460543879,0.3089095450725132
17.459810839497823,0.6927552240829318,0.7183549285569946
18.178165768054818,0.6800365216453834,0.1999999999999993
18.378165768054817,0.7226975265878117,0.2595538465819729
18.63771961463679,0.7489110767140451,0.1999999999999993
18.83771961463679,0.7756366826968399,0.2533510929907301
19.09107070762752,0.7898512864322524,1.67318859818781
20.76425930581533,0.6521723496848095,0.1999999999999993
20.96425930581533,0.7012802448674568,0.2400956682470614
21.20435497406239,0.7347208852146956,1.4964667476596283
22.70082172172202,0.6357435046878046,0.1999999999999993
22.900821721722018,0.6886525162509824,0.1999999999999993
23.100821721722017,0.729320051887694,0.5991596448641907
23.699981366586208,0.7175660676924119,1.265948979512629
24.965930346098837,0.6456490133358768,0.1999999999999993
25.165930346098836,0.6962662027297822,0.8619580864363883
26.027888432535224,0.6688096834132261,1.0898650900549143
27.11775352259014,0.630257114688551,0.1999999999999993
27.317753522590138,0.6844355037946994,0.6810235770302064
27.998777099620344,0.6778257612128636,0.45758660982318844
28.456363709443533,0.6948374833876925,0.411217550182581
28.867581259626114,0.7119827433196674,1.9174875841104893
30.785068843736603,0.5881580515642263,0.1999999999999993
30.985068843736602,0.652076835596253,0.1999999999999993
31.1850688437366,0.7012068297253964,0.7773292666657774
31.96239811040238,0.6801955843980858,0.2514905249863979
32.21388863538878,0.717463362026918,0.20000000000000284
32.41388863538878,0.7514649769713462,0.6981526558784239
33.112041291267204,0.722826945651551,1.5238850770677814
34.635926368334985,0.6263451676261711,0.20000000000000284
34.83592636833499,0.6814286578554534,0.39200483523283935
35.22793120356783,0.7040356719766494,0.20000000000000284
35.42793120356783,0.7411440307373391,0.28351924578672083
35.71145044935455,0.7602300928336311,0.5392177513797947
36.250668200734346,0.7460082249257436,0.8747386931101033
37.12540689384445,0.7010196568658605,0.20000000000000284
37.32540689384445,0.7388258263639234,0.6906280458938809
38.01603493973833,0.7148075000101931,0.48762971713173897
38.50366465687007,0.7187093883433403,0.20000000000000284
38.703664656870075,0.7524227121119258,0.20000000000000284
38.90366465687008,0.7783358364603897,0.20000000000000284
39.10366465687008,0.7982534814279457,0.20000000000000284
39.30366465687008,0.8135628117780362,1.4249789688842753
40.72864362575436,0.6894507237276245,0.7218705845451225
41.45051421029948,0.6774109067460664,0.20000000000000284
41.650514210299484,0.7206793961345759,0.5126124726099235
42.16312668290941,0.7203638752742747,0.49572835574901575
42.65885503865842,0.7218954310774838,0.20000000000000284
42.858855038658426,0.7548716050812482,1.0707814486115907
43.92963648727002,0.6874793030505388,0.32999659683564886
44.259633084105666,0.7148568257462002,0.20000000000000284
44.45963308410567,0.7494615109463214,0.20000000000000284
44.65963308410567,0.7760597638146951,0.385019687143739
45.04465277124941,0.7748344255125752,0.7114943119150823
45.75614708316449,0.7376495470270792,2.504394986216532
48.260542069381025,0.5576111756862947,1.5797595063233203
49.840301575704345,0.5252410010271522,0.5527727561229412
50.393074331827286,0.5762143663856227,0.20000000000000284
50.59307433182729,0.642896542328923,1.6451121218728275
52.238186453700116,0.5701165060180586,0.33874553134278074
52.5769319850429,0.6262167752288818,0.20000000000000284
52.7769319850429,0.681329971407947,1.3176920888135797
54.09462407385648,0.618787972336075,0.20000000000000284
54.29462407385648,0.6756199591159846,0.20000000000000284
54.494624073856485,0.7193028172793299,0.5522100437084987
55.046834117564984,0.7152730083506692,0.5089924116037494
55.55582652916873,0.7168342719909979,1.9542474432321768
57.51007397240091,0.5879403664306033,0.4388055561605242
57.948879528561434,0.6308331372437627,0.20000000000000284
