S_at_quit,PE_tots,practime_final,quit_label,logit-Skill
0.5261214676737173,1276,500.0,0,0.10458108527486529
0.5821968575063513,1511,500.0,0,0.3317982630577998
0.8459747955844907,1361,500.0,0,1.703373312651356
8.897647424764831e-05,14,47.270153607112974,1,-9.3270495770378
3.537703912707912e-06,12,48.317256390084225,1,-12.552029115777737
0.6025277885693431,37,18.267252828297803,1,0.4160087631078766
0.7762400753773219,791,208.03986741089778,1,1.243888135795913
0.5512669825905185,1590,493.66356059968643,1,0.2057911388334351
0.5475428031657562,53,29.278776110218114,1,0.1907474718986885
0.0024177404863575318,9,27.734002177109556,1,-6.022501190350269
0.5978011598470826,455,154.52923712225638,1,0.3963115964631146
0.8660201587538736,280,119.20888223396805,1,1.8662188361261214
0.45616281657369,911,500.0,0,-0.1758001072104933
0.0033795303305780974,8,24.230685685784607,1,-5.686633280750649
0.8707659980690244,1019,285.50882339721755,1,1.9077485522588724
0.7898854434218555,680,238.58517906142734,1,1.3242350371222718
0.6670174141324681,876,354.0038716230613,1,0.6947259597985095
0.858729253939313,1391,500.0,0,1.8047754507969131
0.8569007300819317,1869,500.0,0,1.7897834930292655
0.947779741842479,119,37.66187615732351,1,2.898651628520312
0.7632125680472173,1371,500.0,0,1.1703737604879698
0.8163246973427265,425,110.62007566662383,1,1.4916426499358018
0.49117454614741773,107,41.04760337082237,1,-0.03530548224279134
0.02752312553153045,11,16.64664893251793,1,-3.5648197160333854
0.5479539589362735,714,358.7124995811061,1,0.1924072314735485
0.3902625070599908,795,500.0,0,-0.44620891737970575
0.5719264158718846,465,165.73537214266364,1,0.28971523318660564
0.6520898257569118,13,10.850869809742306,1,0.6282379955384634
0.7409336894620392,1817,500.0,0,1.0508270792125651
0.5622721394308993,118,43.55886710358875,1,0.2503885721793325
0.622007887770673,651,225.1566410848309,1,0.49807944567842116
0.7787538371277108,1389,500.0,0,1.2584190565927815
7.104170963461215e-05,9,37.253262658454574,1,-9.552172349534183
0.00019101926640485663,86,87.41546053411692,1,-8.562945226262281
0.6984892368794707,1158,500.0,0,0.8401140555671301
0.7940351280586069,21,7.90111839754832,1,1.3494220724636348
0.8566392932586607,850,251.0420352331563,1,1.7876530562652562
0.589724492783086,530,162.63379523113713,1,0.36282656360460913
0.6935447487651388,1621,500.0,0,0.8167440181666952
0.811300268660047,1616,419.92747026914435,1,1.45848120191671
0.5885733969800246,56,26.061429533937964,1,0.3580709979294187
0.6466220824249791,212,89.36804177338215,1,0.6042239440149839
0.9106207537873757,602,202.98287110377024,1,2.32123800401654
0.9464603044456794,1214,298.00658068443147,1,2.872305678708593
0.6109220681357619,404,122.8459581582238,1,0.45118974044145094
0.0007095343132007617,30,59.15979530783421,1,-7.250191913871919
0.8242591037594587,1847,500.0,0,1.545474196927309
0.6366229652091944,1444,500.0,0,0.5607366304211222
0.0062141258745916535,7,21.46801052990693,1,-5.074696697687353
0.8809432417968056,2042,500.0,0,2.001392860019462
0.00028193195825172035,11,38.32161243833771,1,-8.173562827226318
0.7826168496447659,87,24.23179193439878,1,1.2809817734677005
0.008434229649408952,7,18.97446084117586,1,-4.766986895994665
0.8896473868241171,1081,283.33687098031436,1,2.087144376421972
0.49251287146983563,1054,500.0,0,-0.029950752857404814
0.6047115584428348,1389,500.0,0,0.42513585123696174
0.8063375415083408,1313,500.0,0,1.4263857018417536
0.5220025913404426,1150,500.0,0,0.0880672408615922
0.5839072341706016,892,500.0,0,0.3388338944288139
0.5778634147911434,1209,464.18981047227084,1,0.31400861085661247
0.5770428228477179,1238,500.0,0,0.31064554225311286
0.6445111502992966,1467,500.0,0,0.5949982392928824
0.7415650888348474,468,148.74634436055243,1,1.0541190697672742
0.49500014042565244,87,34.30439510151234,1,-0.020000104947885514
0.7040251112564344,274,129.74405840583682,1,0.8665394095207001
0.4901962696245184,251,93.33718320904073,1,-0.0392199480865604
0.8477677305749566,452,124.2568820519547,1,1.7171992528198587
0.6705416729760818,1662,499.64908652764535,1,0.7106359803078728
0.9240081041392666,62,16.077733028913066,1,2.4980941411275315
0.7160165972543586,598,218.99706817506112,1,0.9247875517978406
0.020533662209974234,19,35.10174866321871,1,-3.8649422716035273
0.6096947547767746,307,149.25199438643023,1,0.44602931687027
0.7433021711996605,66,18.557634578324514,1,1.0632030230340481
0.5409160230435213,278,156.51905365060503,1,0.16403089171162172
0.47940862218870894,89,31.114841516632072,1,-0.08241212318779488
0.42784400614375495,1480,500.0,0,-0.29065301321217163
0.0002499049996022055,24,64.3692012068874,1,-8.294179777681046
0.7324340398625974,218,63.39184756550991,1,1.007007172974382
0.6246535949163557,1187,500.0,0,0.509347901481761
0.5805370224132086,1524,500.0,0,0.3249783075253242
0.8081626692083802,890,363.8960476506937,1,1.438115584075323
0.8335257708168982,1979,500.0,0,1.6108241027495735
0.9195658014985979,62,18.62352136850114,1,2.4364621635021004
0.5813820656569334,1464,500.0,0,0.3284494881026437
0.8096103596680969,846,251.04453067986302,1,1.4474803836285923
0.5095544208324113,361,168.81343640553732,1,0.0382223360504219
0.8448309844673586,1747,479.82526040988,1,1.69462164333763
0.7671975754336317,1077,311.44476661734143,1,1.1925542326777814
0.5297938734527621,1426,500.0,0,0.11931684720084991
0.6053319101305823,114,65.41353958324721,1,0.42773178652710775
0.8006721246103441,870,248.52379056746605,1,1.3905004467782502
0.00013653223208452613,30,74.51546043812147,1,-8.898813297173318
0.407519336375334,1056,424.112702947897,1,-0.3742298544611572
0.6984699683047717,277,84.75681587734778,1,0.8400225644003558
0.5130012370005514,32,13.83590799210505,1,0.05201667343781634
0.7655734191770039,786,207.19797888302455,1,1.1834826699035788
0.5649201468534253,454,206.5835890497225,1,0.2611548034616176
0.8269405218850128,1859,500.0,0,1.5640974325612338
0.5016320113581478,615,371.1994509853971,1,0.006528068615666073
0.9120518691954986,543,147.3535898799974,1,2.3389496445506803
0.012192664950327718,5,15.798208539903658,1,-4.394653136375336
0.6267719908853304,749,245.8707554239232,1,0.5183933062200211
0.5337970460526414,1497,500.0,0,0.13539464034089468
0.6149365033617273,1556,458.5127392215892,1,0.46811076888781983
0.6083039894602393,687,268.11764133837255,1,0.44018868405055284
0.5370732581884012,238,80.47629507579418,1,0.14856568987339971
0.706851774484625,926,272.37309651055716,1,0.8801426194924793
0.8022188145936661,1380,500.0,0,1.4002201114211323
0.8899812893807989,1410,446.8582331923259,1,2.090549991471722
0.5711114090159738,1144,500.0,0,0.28638711221056995
0.7662448471514843,247,68.38689626161585,1,1.1872275502687388
0.7653151126284575,555,162.16460081336317,1,1.1820439514218306
0.5126241589515718,552,186.20661741238723,1,0.050507370069639984
0.00015183770013313738,15,45.23518456936357,1,-8.792546520635607
0.642515014575414,455,221.08415896783671,1,0.586296823045555
0.8379562172020854,650,190.13277665354835,1,1.6430992894393617
0.004609271231734285,12,37.244384256598146,1,-5.37506559201516
0.8398584280824857,309,84.3332382076726,1,1.6571750911443262
0.9147112025227181,145,65.69326208696238,1,2.3725652747882693
0.6369055615594345,360,115.0630732682028,1,0.5619584281504246
0.7859934052085882,147,76.63138994092445,1,1.3009415707448229
0.8831149760863354,383,109.01104086638276,1,2.0222646528332087
0.5607369925233745,1137,491.4703168555227,1,0.2441536370090738
0.590479908662526,920,315.81505794466574,1,0.36594964559360665
0.5847992066164778,1285,500.0,0,0.3425063090631921
0.050249788221391645,15,29.03440337936841,1,-2.9391926826206056
0.6027606187897633,796,264.9099296470166,1,0.416981059832117
0.5896188127246094,928,500.0,0,0.36238979513864855
0.5543784158362581,1297,414.4878818414943,1,0.21837738877504667
0.8084443181313126,957,301.2834139895169,1,1.439933272765087
0.7399264442549621,888,244.76059302339476,1,1.0455862838856316
0.6577106432727724,929,326.97718641403,1,0.6531086310939963
0.5940108026446896,438,155.49102433861918,1,0.38057095371928673
0.6160596276770216,1502,461.69327383680155,1,0.47285649690429615
0.9078092132044299,928,245.32729858202038,1,2.287174039632979
0.7745506517749168,370,105.63881021649934,1,1.2341875431730196
0.03073101798042676,20,36.30383627300312,1,-3.4512696584000584
0.7387012404360347,74,33.15636127437592,1,1.0392291384048329
0.8762974949404018,428,159.9145373115028,1,1.9578261090981488
0.9026589149342004,13,4.149929751922162,1,2.2271236062198523
0.002052461937212922,5,20.343017776320636,1,-6.186660690283764
0.8265089731674975,63,28.30183965812455,1,1.5610848945243123
0.5064958871868156,326,245.0558080364496,1,0.025985010783492014
0.005345620771806595,130,137.09546796136158,1,-5.226117640867121
0.7110229102604407,895,357.11281848104414,1,0.9003572411601468
0.6162455611061937,997,500.0,0,0.473642656273352
0.6737447754946293,980,347.09218865019415,1,0.7251713955069957
0.5673506826752384,174,79.71114723087571,1,0.2710500913473898
0.6968809438006893,1077,500.0,0,0.8324889307479751
0.5356960133491392,1132,500.0,0,0.14302737955505715
0.8021655539878328,689,250.13894278698893,1,1.399884463292111
0.8325554935693027,1032,322.2834436597556,1,1.6038478870949242
0.6202049337765233,712,251.01414273207882,1,0.49041815393830784
0.7486598491529894,185,63.37860625826681,1,1.0914775360238247
1.7106341521715674e-06,26,70.0138273040523,1,-13.278644696338528
0.6405905497336261,1308,500.0,0,0.5779282162872674
0.7315878868176694,1471,440.5192698244541,1,1.0026938241078867
0.4810083568042336,201,111.18383543709912,1,-0.07600313752577922
0.008433255086697983,12,29.341411612723043,1,-4.7671034340377165
0.8703668274092904,1884,500.0,0,1.9042060509697765
0.44098174861249184,1132,500.0,0,-0.2371786344650209
0.8374076506310126,1383,488.9859453574716,1,1.63906484556051
0.4870149787291693,1054,500.0,0,-0.051951766688333144
0.7126403420921688,155,72.02822806835682,1,0.9082422694563078
0.6260733439663133,1010,500.0,0,0.5154078558012816
0.8920949888309273,214,83.50874189310521,1,2.1123213027293417
0.5466548288665805,169,144.49234956278937,1,0.1871637748879565
0.6755509309101303,523,260.33868416978805,1,0.733399980039681
0.14199664928232505,1,0.22621834361711937,1,-1.7988045440261804
0.6310248621350208,1464,500.0,0,0.5366159982189443
0.4110981588253153,176,71.7218472086595,1,-0.3594275011699552
0.9360890315493711,1344,331.3836709370898,1,2.684219594232873
0.007545316102479811,423,311.7814611832507,1,-4.879254366011639
0.5881461478271706,1230,500.0,0,0.3563069090585834
0.7778869614693262,916,280.87906394321186,1,1.2533947850275828
0.017401673780846026,542,310.2631006624778,1,-4.033634020417133
0.8336116230925646,478,136.70856325062564,1,1.611442938519566
0.8078576281201336,687,261.41060840481555,1,1.4361492227287946
0.7911059571790331,413,135.37395654780565,1,1.3316047609842998
0.9124986543348483,1358,395.7710039336123,1,2.3445324384784056
0.7552904837275848,358,152.0587672485672,1,1.1270305626715336
0.8475799632924321,1603,494.07965269287706,1,1.7157450777015664
0.7840140743944077,90,29.529222540883605,1,1.2892137258951146
0.7776548439371923,269,88.2973720911387,1,1.2520518488852188
0.036208143770744085,8,19.904578765938034,1,-3.281591294949218
0.5195345688668209,135,55.10998143206932,1,0.07817806860778491
0.663005683711952,227,79.70314219271889,1,0.6767174982709586
0.4813463624094154,1422,500.0,0,-0.0746491962921373
0.8092624117424942,466,139.54297913513943,1,1.4452246300939984
0.4306629469689513,247,125.0406431450151,1,-0.2791468605178239
0.5788516553028012,992,500.0,0,0.3180611019695634
0.9353862325722412,857,206.84162586191903,1,2.6725320207994847
0.5765859249215902,1004,342.48901078014376,1,0.30877377330408995
0.7436632396033542,1109,500.0,0,1.0650962471152978
0.7907717571494052,1251,350.6695497538619,1,1.3295836492367779
0.7473331315645985,308,112.74360366919859,1,1.0844391494480916
0.8575169765420864,10,5.648708689906135,1,1.794818117577787
0.6691148157666205,797,224.74328035648466,1,0.7041842285982194
0.7664645880397781,1229,384.7671760581003,1,1.1884547748605385
0.5963688595402186,1438,500.0,0,0.3903579252349461
2.798945828775961e-05,19,56.78509435855081,1,-10.483654618551991
0.9405345363733876,1006,246.72790189148077,1,2.7610526685780523
0.869411915563481,1412,500.0,0,1.895769048369224
0.6453868350590515,299,90.93073618798678,1,0.5988223621746922
0.028606960168384078,14,22.868399764947537,1,-3.5250811140471567
0.9802262824197525,555,173.24092520077343,1,3.903429784445091
0.5259899653626509,847,305.3950765637409,1,0.1040536437064366
0.8572476797190268,1791,500.0,0,1.7926157821217774
0.5687548289194622,887,271.41485862359724,1,0.2767726898484903
0.7495257592457444,1884,500.0,0,1.0960846016083614
0.8131749932331881,1068,314.0153045611278,1,1.4707739441790317
0.43381684813432814,640,423.1167884001262,1,-0.2662951796054434
0.7055356438323723,365,99.79912140731695,1,0.8737993287344985
0.6372468652900851,431,137.60111666938135,1,0.5634345908801148
0.46937533208866644,1165,500.0,0,-0.12265220119042973
0.6919511191984205,196,97.35864461608897,1,0.8092568418435824
0.8062554138555814,149,45.52890069958123,1,1.4258598575844357
0.00020786944608982267,17,44.285816878591675,1,-8.478392447301621
0.6029508561948541,1105,360.2105594450002,1,0.41777563360992287
0.6237981971560776,465,141.4940340770567,1,0.5057012049662155
0.7264568035668468,232,71.79434617500843,1,0.9767194741551894
0.6444813352227505,402,148.02502648386158,1,0.5948681111164051
0.9083718165482318,86,26.509864995322346,1,2.293914880412998
0.536498762212745,574,204.37059547830162,1,0.14625519939069723
0.6922947193102091,1667,487.51000750183346,1,0.8108693159135955
0.713860552096022,590,233.1492912843237,1,0.9142083660022513
2.0280789157564377e-06,14,61.404209230510176,1,-13.108419531816569
0.44536192775653555,28,16.911956436129394,1,-0.21942850653718793
0.7509068402658234,327,110.65697669321209,1,1.103454634515369
0.5504338885926066,79,33.807219330042415,1,0.20242393481276366
0.7428628460749749,49,27.59061418044445,1,1.0609018174908311
0.9385114152615778,1767,500.0,0,2.7254434756827504
0.9226726758711419,1253,330.44188099232076,1,2.4792271661656544
0.480215076622013,1357,500.0,0,-0.07918103728564652
0.6350709099143064,143,61.06447989416252,1,0.5540336008434648
0.6707697656749804,455,132.99992505895253,1,0.7116686504931423
0.007545445288830711,6,17.494280389371816,1,-4.879237114592897
0.6023716007080231,568,195.48503788106524,1,0.41535663277307777
0.8187823231598095,1952,500.0,0,1.5081193216822149
0.9228099412143315,1472,500.0,0,2.481152622589783
0.5351961579242375,7,5.444638518062511,1,0.14101785843451467
0.8371089494036319,567,143.35792333314149,1,1.6368726524922927
0.0247051288311933,3,12.567925019606074,1,-3.675728990176247
0.0008102343420723756,22,44.12499077846454,1,-7.117376478180415
0.7332604043210503,472,186.74585881997922,1,1.0112280116738368
0.8271348549197337,440,155.92966360868073,1,1.5654559646124748
0.6666258313105116,263,127.16429857248927,1,0.6929634270844592
0.681477413145352,27,13.950365370676183,1,0.7605697188949717
0.5570723147159444,1314,474.771371188183,1,0.22928854234989451
0.5200344212418596,1303,500.0,0,0.08018061367054
0.9629919286546359,40,9.733194436112495,1,3.258908996980161
0.10682107410604118,749,500.0,0,-2.1236316955982404
0.6784500511634891,786,360.3686130218119,1,0.7466579665386096
0.00016329415667782723,20,67.53106014595036,1,-8.719794033881927
0.4648620254278352,72,49.104542549757376,1,-0.14078396799563617
0.00015766130995351147,12,36.51605385914369,1,-8.754903759902682
0.5151153829451182,111,53.710291781844894,1,0.060479960468675605
0.6058421877883032,351,118.27602537963905,1,0.4298681682520854
0.7792091356730797,322,110.11377164068253,1,1.261063538470051
0.7098835465198099,1733,500.0,0,0.8948185314964142
0.6597402840544728,634,233.05756744119694,1,0.6621370521294093
0.6835384957075008,336,109.92880904860048,1,0.7700813712435929
0.013336390337291854,19,44.93090839388334,1,-4.303832745867222
0.8534532307374336,1465,500.0,0,1.7619461220834136
0.7408804141740032,1271,392.1826149735767,1,1.0505495514167276
0.6272568237093731,148,74.49501843122106,1,0.5204664168782028
0.0032583712884865336,9,33.07158036067827,1,-5.723264121866468
0.8543321718071687,582,209.15848284306753,1,1.7689911978652895
0.4508188663973329,925,500.0,0,-0.19736268858020928
0.6245334162058928,1187,500.0,0,0.5088353608536841
0.8424389436474478,1059,352.6168042791876,1,1.6764881466257864
0.7411353227574925,1456,442.40787450710536,1,1.0518777869584806
0.39412034184793876,1458,500.0,0,-0.43002508361734354
0.535649684972063,619,251.8600861534571,1,0.14284111793610885
0.8963267970051626,663,212.84838484792732,1,2.157061402357341
0.0029665948257464325,22,68.90937396631372,1,-5.81736950335562
0.6932390807078412,464,164.24412172391985,1,0.8153062538277055
0.7894307245207275,1468,500.0,0,1.321497385185223
0.7696337708254748,249,70.07536658593389,1,1.2062444360837254
0.6934141262082013,1382,401.2531668987582,1,0.8161295137854173
0.5211382580295811,1643,472.4907587373159,1,0.08460346019304175
0.961672966931652,219,67.04701338312465,1,3.2225189702060235
0.8285698595505301,1446,390.40519900098406,1,1.5755253145306911
0.5900723529451097,1071,411.2279575898794,1,0.36426448796366123
0.5040581083675534,1637,500.0,0,0.016232789910524684
0.8560633606903514,492,148.02707690845418,1,1.782971194949129
0.881399945183325,1413,382.96056044594434,1,2.005754541453699
0.5186007602572346,929,500.0,0,0.07443739299883229
0.8474012335692612,477,148.93968804988873,1,1.714362258762422
0.7319855050518819,254,82.7420238717353,1,1.0047196472479727
0.7641437513864446,460,160.10494931763972,1,1.1755334243375213
0.959849825806947,1058,264.0037575829973,1,3.174150061834013
0.6225434212401015,298,151.3741117676675,1,0.5003578399815601
0.6126924651667928,1553,500.0,0,0.4586440807995872
3.0432615976553634e-05,33,82.39268193174115,1,-10.399965197646852
0.4923495802133098,1319,500.0,0,-0.030604067593366473
0.7161637412884847,388,113.52049031729194,1,0.9255113117082714
0.6601420877090981,702,274.72867153299035,1,0.6639274710210267
0.6688951398255529,1365,500.0,0,0.7031921828598805
0.07486180995991062,3,4.876247350607113,1,-2.5142992408771443
0.881578261582487,979,253.93511204189,1,2.0074614730835587
0.6777463136131949,420,173.5613311841667,1,0.7434339679312403
0.4813708838282487,632,279.00541542045323,1,-0.07455097408755385
0.7365510728692272,64,26.37810024039505,1,1.0281190546098542
0.7703642138515662,734,239.13978720072544,1,1.2103688927023004
0.47379068695512605,597,238.83833602200994,1,-0.10493343166473547
0.47900709592635904,356,164.5348203037788,1,-0.08402101049665787
0.9361752401785228,190,51.593297532315894,1,2.6856614813252366
0.7123995437966137,417,114.62643276378742,1,0.9070666989516859
0.881938479003729,350,107.10267803131282,1,2.010916448899919
0.8591767162670724,451,142.6436533800173,1,1.8084688265970668
0.5067474460052598,878,500.0,0,0.026991422588926884
0.5267991290216536,1599,500.0,0,0.10729934381385328
0.9245011510891278,1716,500.0,0,2.505136885994965
0.6022844565675586,548,282.318349277285,1,0.4149928181619359
0.7078832249521668,1579,500.0,0,0.8851255067108128
0.006621756962887241,18,30.03633934848733,1,-5.0107507639357385
0.0006122445540241864,7,29.505759196940414,1,-7.397766325139007
0.6421555652586617,133,70.16600233943261,1,0.5847322356915563
0.1570888572337145,760,500.0,0,-1.680049931585675
0.0036235403910464693,264,173.4582846692759,1,-5.616673601191042
0.7703912840563931,723,199.97840206941748,1,1.2105219217380403
0.7708164255512197,1419,393.72070016472014,1,1.212926928493959
0.8254665123224321,1460,500.0,0,1.5538320663062948
7.882880641848402e-08,40,99.59601162187872,1,-16.35598726436955
0.505289856918924,422,159.51469309296309,1,0.021160217189398346
0.6095193542933268,479,195.19221028157924,1,0.4452922975946283
0.805024890517747,905,340.66819858050764,1,1.41800129010253
0.5714208829884989,44,30.982607371080668,1,0.2876506780585496
0.5813983835954821,1237,500.0,0,0.32851653646923995
0.881928120179484,882,251.52074299671716,1,2.0108169662608226
0.7101432505508627,586,245.1264624797345,1,0.8960798775018667
0.7537331961186815,1016,320.7995539904738,1,1.1186229372503589
0.6930298850670291,1679,500.0,0,0.814322725101321
0.8835400796750502,1630,421.7091110112685,1,2.0263894731206435
0.6467243653978971,1068,354.5829880551743,1,0.6046715974436242
0.5659110622097455,233,109.03827716712507,1,0.26518749306133316
7.505619432882562e-05,18,51.186012849254176,1,-9.497198408252537
0.027005124577498457,13,20.640170764995975,1,-3.5843521682302057
0.5025666456311416,1477,500.0,0,0.010266672703133034
0.7319693125379803,695,225.7192580081531,1,1.0046371109093009
0.6796512497814411,1116,358.8132778245743,1,0.7521695518624585
0.781514267245457,1593,500.0,0,1.2745126898412127
0.571960964699458,61,26.37927655517032,1,0.2898563501224898
0.5740197346128808,350,113.01332360181978,1,0.29827075677326814
0.9407584536360307,196,52.624808431830445,1,2.765063323058774
0.6993963126791582,48,17.58345220127366,1,0.8444248087151747
0.7635034862350958,419,121.0218320856764,1,1.1719842238999456
0.7785404580796932,1653,500.0,0,1.25718104138314
0.6847049888963065,292,113.74629822642072,1,0.7754793286228153
0.6272719249068628,120,44.18017106186933,1,0.520531006071559
0.8863426164167886,1580,500.0,0,2.053915060176121
0.8606425868835821,680,192.68100315645833,1,1.8206373539532852
0.47592818632298456,638,344.78884848708566,1,-0.09636175015244662
0.6535625295160153,1164,363.86051783591176,1,0.6347358705391932
0.5970437144632273,1424,500.0,0,0.3931622508187468
0.6823711006813739,258,73.82332913236395,1,0.7646899277014307
0.5953277714765435,226,76.68244631808186,1,0.38603470315129057
0.5807464214660942,553,202.64807888104758,1,0.3258382734857
0.5428880438378022,971,500.0,0,0.17197477634562194
0.7346164920173648,1290,500.0,0,1.0181726037341892
0.49417212523393567,212,88.97577944821184,1,-0.023312554823186397
0.6486982586316442,1169,475.90864294737173,1,0.6133221596321597
0.8344006083266065,591,171.14379310828514,1,1.6171420642704633
0.4983210790985997,1308,500.0,0,-0.006715708845776986
0.867873262253809,351,95.77339589708455,1,1.8822840963783793
0.7102319055218089,315,87.73644703567304,1,0.8965106153423176
0.6920455552831282,23,15.02603680599904,1,0.8096999195139952
0.7318398062574059,1793,500.0,0,1.003977106318593
0.8349056970687339,182,45.973829093494295,1,1.6208019372760734
0.6984442902800214,327,99.90078472913126,1,0.839900645006829
0.7009668475534023,283,81.40382039296908,1,0.8519061478477569
0.6441965528275895,1739,500.0,0,0.5936254220960661
0.5733484903919446,86,65.2310088882013,1,0.29552617426165256
0.6878263463392079,411,111.65373280977506,1,0.7899767872763054
0.7832172359402529,1141,372.1158902840794,1,1.2845143332123745
0.5985579847124916,181,53.765114881188524,1,0.39946030094935464
0.6620900931289002,862,259.58925264156767,1,0.6726223267827921
0.6584230063630954,553,240.17352027030523,1,0.6562744807799017
0.7986912334683659,14,5.574370477096596,1,1.3781345485792105
8.29902636347705e-06,21,57.75506149838497,1,-11.699364056586937
0.5953824424589882,426,129.2805849756074,1,0.38626164089458287
0.5358378246296712,238,101.29782607470068,1,0.14359754225492202
0.8679046101944623,1687,500.0,0,1.8825575008894953
0.5755196191172899,1099,500.0,0,0.3044075304593818
0.6253177816407363,596,242.78408687896163,1,0.512181722143942
0.7224778558348751,388,149.04302493137814,1,0.9567860413574136
0.6697363842330794,15,10.606370580548935,1,0.7069930073737287
0.854516376166556,1302,421.40684240114285,1,1.7704721376862445
0.8598245591201777,310,81.06215898844678,1,1.8138335801986
0.82952623516787,717,192.3974340430028,1,1.5822733238874158
0.8577072317443761,984,419.42973256889536,1,1.7963761361212522
0.6148431109695295,1398,436.62490053207284,1,0.4677163758915049
0.44327419977116567,173,87.2173629015585,1,-0.22788429938044913
0.48497391383165983,96,78.06133312931111,1,-0.060122448558121766
0.4511451807117969,1205,500.0,0,-0.1960447646434651
0.724311331402973,53,31.054830242716985,1,0.9659490990026106
0.36044239703479497,522,189.7421110160954,1,-0.5734445343200548
0.8524621531923564,37,28.970800350283515,1,1.7540440816968352
0.7879327715782123,233,97.64763690586432,1,1.3125094313635224
0.018322920136772225,9,20.979286161915418,1,-3.9811096723760424
0.5962970337667588,1392,500.0,0,0.39005954626962647
0.770271158167438,1280,500.0,0,1.209842941457884
0.7610745453097792,281,88.1793814134934,1,1.1585797118901098
0.9273889515211979,882,238.5933403779347,1,2.547255965339691
0.8833998313259223,683,221.13574117871136,1,2.025027187705246
0.1868114806635978,17,23.28098076102623,1,-1.4708629802087194
0.5379084726348423,443,183.13793166175333,1,0.1519254378344955
0.8479707291098595,1389,356.66154820937504,1,1.718773043684632
0.8406292725636191,138,37.64237469877402,1,1.6629176380698218
0.5797768446559324,275,95.81857664271806,1,0.3218573864882381
