"username","total_count","earliest","latest","career_length","play_freq","percent_rapid","percent_Blitz","percent_bullet","percent_classic","percent_puzzle"
"Lord_Cuddles",49,2018-07-07,2024-11-02,2311,0.0212029424491562,0.0204081632653061,0.938775510204082,0.0408163265306122,0.0408163265306122,0
"MatiasVilaza",2,2018-07-07,2024-01-13,2017,0.000991571641051066,0.5,0.5,0,0.5,0
"Mohamed_fadel",1437,2018-07-07,2024-11-03,2312,0.621539792387543,0.217814892136395,0.410577592205985,0.606819763395964,0.0911621433542102,0.00904662491301322
"Nature_boy9",1,2018-07-07,2018-07-07,1,1,0,1,0,0,0
"Parmudi__Merdeka2018",2,2018-07-07,2018-07-08,2,1,0.5,1,0.5,0,0
"ProbablyBad",551,2018-07-07,2022-02-19,1324,0.416163141993958,0.455535390199637,0.159709618874773,0.58983666061706,0.088929219600726,0.0181488203266788
"R3gicider",32,2018-07-07,2022-07-13,1468,0.0217983651226158,0,0.96875,0,0,0.03125
"SUATSOYLU",211,2018-07-07,2022-02-13,1318,0.160091047040971,0.00947867298578199,0.706161137440758,0.298578199052133,0,0
"Skoczek1400",50,2018-07-07,2019-07-10,369,0.13550135501355,0.42,0.18,0,0.54,0
"SpikeL33",2,2018-07-07,2020-03-05,608,0.00328947368421053,0.5,0.5,0,0.5,0
"SuadMujanovic",114,2018-07-07,2019-04-23,291,0.391752577319588,0.605263157894737,0.464912280701754,0.0701754385964912,0.0175438596491228,0
"Tommmmm",4,2018-07-07,2019-07-05,364,0.010989010989011,0,0.25,0.75,0,0.25
"acgui",13,2018-07-07,2023-09-07,1889,0.00688194812069878,0.0769230769230769,0,0.0769230769230769,1,0
"aks_aka",4,2018-07-07,2018-07-10,4,1,1,0,0,0,0
"alahlysc",2,2018-07-07,2018-07-09,3,0.666666666666667,0.5,1,0,0,0
"alejandroala",562,2018-07-07,2024-11-03,2312,0.243079584775087,0.00711743772241993,0.994661921708185,0.0124555160142349,0,0.00177935943060498
"alptav",1,2018-07-07,2018-07-07,1,1,0,1,1,0,0
"antmath",33,2018-07-07,2019-05-21,319,0.103448275862069,0,1,0,0,0
"bafl",352,2018-07-07,2024-09-25,2273,0.154861416630004,0.286931818181818,0.00568181818181818,0,0.232954545454545,0.494318181818182
"behnamloco",72,2018-07-07,2018-11-19,136,0.529411764705882,0.0277777777777778,0.986111111111111,0.0277777777777778,0.0833333333333333,0
"birgitsivertsen",1190,2018-07-07,2024-09-30,2278,0.522388059701492,0.433613445378151,0.529411764705882,0.00672268907563025,0.159663865546218,0.00336134453781513
"bishwajit",103,2018-07-07,2019-03-12,249,0.413654618473896,0.805825242718447,0.213592233009709,0.00970873786407767,0.0388349514563107,0
"boldSnacks",624,2018-07-07,2023-12-16,1989,0.313725490196078,0,0.998397435897436,0.0192307692307692,0,0.0144230769230769
"casualtea",6,2018-07-07,2018-09-04,60,0.1,0.666666666666667,0,0.166666666666667,0.166666666666667,0
"coss5367",170,2018-07-07,2024-06-08,2164,0.0785582255083179,0.0470588235294118,0.858823529411765,0.0117647058823529,0.0176470588235294,0.147058823529412
"cryptonx546",4,2018-07-07,2023-01-15,1654,0.00241837968561064,0,0.5,0,0.5,0
"dougc",74,2018-07-07,2023-10-17,1929,0.0383618455158113,0,0,0,0,0.459459459459459
"evilebel",2136,2018-07-07,2024-11-04,2313,0.923476005188067,0.300561797752809,0.332865168539326,0.64185393258427,0.00327715355805243,0.100187265917603
"henriquesigal",4,2018-07-07,2021-02-17,957,0.00417972831765935,0,0.5,0.25,0,0.5
"hyberry",442,2018-07-07,2023-03-18,1716,0.257575757575758,0.106334841628959,0.934389140271493,0.0475113122171946,0.0384615384615385,0.00452488687782805
"ig_castro",46,2018-07-07,2018-11-28,145,0.317241379310345,0.326086956521739,0.369565217391304,0.91304347826087,0,0
"ingleyva",3,2018-07-07,2018-07-09,3,1,0,1,0,0,0
"jbril",1001,2018-07-07,2024-10-25,2303,0.434650455927052,0.466533466533467,0.818181818181818,0.001998001998002,0.012987012987013,0.000999000999000999
"jyoder",13,2018-07-07,2018-08-30,55,0.236363636363636,0.230769230769231,0.538461538461538,0.615384615384615,0.230769230769231,0
"krystian200076",1,2018-07-07,2018-07-07,1,1,0,0,1,0,0
"lonelyreaper",2,2018-07-07,2018-07-08,2,1,0,0,0.5,0.5,0
"magic_player",79,2018-07-07,2020-02-09,583,0.135506003430532,0.265822784810127,0.873417721518987,0.40506329113924,0.0379746835443038,0
"mehmetalican",1044,2018-07-07,2024-11-01,2310,0.451948051948052,0.0153256704980843,0.352490421455939,0.773946360153257,0.00383141762452107,0.0622605363984674
"mexicoking1111",535,2018-07-07,2024-08-30,2247,0.238095238095238,0.097196261682243,0.814953271028037,0.0205607476635514,0.00934579439252336,0.237383177570093
"nathanxu1",11,2018-07-07,2023-05-03,1762,0.00624290578887628,0.363636363636364,0.0909090909090909,0.181818181818182,0.181818181818182,0.727272727272727
"priuslover",106,2018-07-07,2024-05-18,2143,0.0494633691087261,0.735849056603774,0.235849056603774,0.122641509433962,0.0849056603773585,0
"saanvi2211",10,2018-07-07,2021-08-28,1149,0.00870322019147084,0,0.8,0.1,0.2,0
"umarullah",1,2018-07-07,2018-07-07,1,1,0,1,0,0,0
"weedolino",6,2018-07-07,2018-07-16,10,0.6,0,1,0.166666666666667,0,0
"xadres94",13,2018-07-07,2019-02-17,226,0.0575221238938053,0,0.846153846153846,0.0769230769230769,0,0
"yvyik85",1,2018-07-07,2018-07-07,1,1,0,0,1,0,0
"AlexMarsh",12,2018-07-08,2018-07-24,17,0.705882352941177,0,0,0,1,0
"Alexander_dragomirov",380,2018-07-08,2023-04-17,1745,0.217765042979943,0.260526315789474,0.734210526315789,0.497368421052632,0.0131578947368421,0.0394736842105263
"Anaselouardassi99",44,2018-07-08,2024-10-08,2285,0.0192560175054705,0.181818181818182,0.704545454545455,0.159090909090909,0,0.25
"Anurudh",236,2018-07-08,2022-12-25,1632,0.144607843137255,0.0423728813559322,0.991525423728814,0.00423728813559322,0,0.00423728813559322
"Ashokkumarcse66",6,2018-07-08,2018-08-21,45,0.133333333333333,0,0,0,1,0
"Azossa",2,2018-07-08,2018-08-08,32,0.0625,1,0,0,1,0
"Carabal_PH",1,2018-07-08,2018-07-08,1,1,1,0,0,0,0
"DaveTheKnave",1,2018-07-08,2018-07-08,1,1,1,0,0,0,0
"FilipeTavora",363,2018-07-08,2024-06-07,2162,0.167900092506938,0.118457300275482,0.65564738292011,0.234159779614325,0,0.198347107438017
"Gaurav2651",97,2018-07-08,2020-08-09,764,0.12696335078534,0,0.0103092783505155,0.0103092783505155,0.969072164948454,0.0309278350515464
"IrvinGDX",9,2018-07-08,2020-05-03,666,0.0135135135135135,0.555555555555556,0.444444444444444,0,0,0
"Istorian",418,2018-07-08,2024-11-04,2312,0.180795847750865,0.0143540669856459,0.882775119617225,0.100478468899522,0.00478468899521531,0.0550239234449761
"JamesWylie14",1,2018-07-08,2018-07-08,1,1,0,1,0,0,0
"JassMate10",1,2018-07-08,2018-07-08,1,1,1,0,0,0,0
"JassMate6",1,2018-07-08,2018-07-08,1,1,1,0,0,0,0
"Lavinia2011",393,2018-07-08,2024-10-27,2304,0.170572916666667,0.274809160305344,0.2264631043257,0.00763358778625954,0.407124681933842,0.178117048346056
"MeesPruntel",108,2018-07-08,2020-12-12,889,0.1214848143982,0.972222222222222,0.0185185185185185,0.0462962962962963,0.00925925925925926,0.0925925925925926
"Nervzzzkiller",2179,2018-07-08,2024-11-03,2311,0.94288186932064,0.00321248279027077,0.996328591096833,0.00596603946764571,0.000917852225791648,0.00137677833868747
"OldIndians",16,2018-07-08,2018-07-29,22,0.727272727272727,0.0625,1,0.25,0,0
"Roschach",2,2018-07-08,2018-07-09,2,1,0,0,0.5,0.5,0
"SallyBoi",432,2018-07-08,2023-05-31,1789,0.241475684740078,0.157407407407407,0.710648148148148,0.236111111111111,0.0856481481481482,0.268518518518519
"SergeiEsenin",542,2018-07-08,2024-10-24,2301,0.23554976097349,0.00553505535055351,0.940959409594096,0.0830258302583026,0,0.0535055350553506
"Shmat136",1623,2018-07-08,2024-10-29,2306,0.703816131830009,0.000616142945163278,0.999383857054837,0.00246457178065311,0,0.0123228589032656
"VIKTNI",1,2018-07-08,2018-07-08,1,1,1,1,0,1,0
"VenuAmeti",5,2018-07-08,2018-09-14,69,0.072463768115942,0,0.6,0.2,0.2,0
"Zhenia_Starovoyt",12,2018-07-08,2018-12-28,174,0.0689655172413793,0.166666666666667,0.833333333333333,0.0833333333333333,0,0
"aliafshar",5,2018-07-08,2018-07-16,9,0.555555555555556,1,0.6,0.4,0.8,0
"angelanyelo",1,2018-07-08,2018-07-08,1,1,1,1,0,0,0
"biloke",1,2018-07-08,2018-07-08,1,1,0,0,1,0,0
"blurring",54,2018-07-08,2024-05-16,2140,0.0252336448598131,0.648148148148148,0.0185185185185185,0.0185185185185185,0,0.62962962962963
"bykcr",287,2018-07-08,2019-08-22,411,0.698296836982968,0.857142857142857,0.128919860627178,0.0209059233449477,0.0139372822299652,0
"cod_GP",3,2018-07-08,2022-05-28,1421,0.00211118930330753,0,0,0,0.333333333333333,0.666666666666667
"gameoverboys",16,2018-07-08,2019-12-26,537,0.0297951582867784,0.0625,0.5,0.1875,0.8125,0
"gorrochotegui",1,2018-07-08,2018-07-08,1,1,0,0,0,1,0
"hectormatamala",8,2018-07-08,2018-07-28,21,0.380952380952381,0.5,0.125,1,0,0
"hybridmech",1,2018-07-08,2018-07-08,1,1,0,1,0,0,0
"ireadbooks",3,2018-07-08,2018-07-10,3,1,1,0.333333333333333,0.333333333333333,0,0
"juanrolando",233,2018-07-08,2019-06-11,339,0.687315634218289,0,1,0.00429184549356223,0,0
"kamisz77",79,2018-07-08,2024-11-02,2310,0.0341991341991342,0.164556962025316,0.670886075949367,0.10126582278481,0,0.126582278481013
"karlfromcham",1816,2018-07-08,2024-11-04,2312,0.785467128027682,0.56442731277533,0.47136563876652,0.00110132158590308,0.00110132158590308,0
"khodabandeloo",1,2018-07-08,2018-07-08,1,1,0,1,0,0,0
"maa1700",5,2018-07-08,2018-07-14,7,0.714285714285714,0,0.4,1,0,0
"mahmudelwan",1,2018-07-08,2018-07-08,1,1,1,1,1,0,0
"mixed_protege",5,2018-07-08,2018-07-19,12,0.416666666666667,0,1,0,0,0
"nagrajp",1057,2018-07-08,2024-11-03,2311,0.457377758546084,0.111636707663198,0.408703878902554,0.0605487228003784,0.00473036896877956,0.659413434247871
"nogueiracamuti",1,2018-07-08,2018-07-08,1,1,0,1,0,0,0
"r_sakty",102,2018-07-08,2021-12-30,1272,0.080188679245283,0.0490196078431373,0.225490196078431,0.843137254901961,0.00980392156862745,0
"rahanra",773,2018-07-08,2022-04-06,1369,0.564645726807889,0.408796895213454,0.00129366106080207,0.00905562742561449,0.595084087968952,0.00905562742561449
"rb540606",2,2018-07-08,2018-07-09,2,1,1,0.5,0,0,0
"stefo68",977,2018-07-08,2024-11-03,2311,0.422760709649502,0.853633572159673,0.355168884339816,0.00921187308085977,0.00204708290685773,0.00818833162743091
"sub5126781",3,2018-07-08,2018-07-12,5,0.6,0,0.333333333333333,0,0.666666666666667,0
"taeone1",90,2018-07-08,2024-07-14,2199,0.0409276944065484,0.0444444444444444,0.444444444444444,0.677777777777778,0,0.155555555555556
"tugusmurf",2,2018-07-08,2018-07-09,2,1,0.5,1,0,0,0
"vrlike976",2,2018-07-08,2018-08-30,54,0.037037037037037,0,0,1,0,0
"AVOGADRO59",1779,2018-07-09,2024-11-03,2310,0.77012987012987,0.281056773468241,0.947723440134907,0.223721191680719,0.00112422709387296,0.00224845418774592
"Abrasso",7,2018-07-09,2018-08-17,40,0.175,0.142857142857143,0.857142857142857,0.285714285714286,0,0
"AdrianMonoci12",48,2018-07-09,2019-01-17,193,0.248704663212435,0.166666666666667,0.0416666666666667,0.0416666666666667,0.9375,0
"CarlsenIq",5,2018-07-09,2018-07-13,5,1,0.4,0.8,0.6,0.4,0
"Dandjplastering",5,2018-07-09,2019-05-22,318,0.0157232704402516,0.4,0,0,0.8,0
"Dioufy",2,2018-07-09,2018-07-10,2,1,1,0,0.5,0.5,0
"EliassZ",55,2018-07-09,2019-07-28,385,0.142857142857143,0,0.836363636363636,0.163636363636364,0,0
"Esmg",14,2018-07-09,2024-06-26,2180,0.00642201834862385,0,0.285714285714286,0.0714285714285714,0,0.714285714285714
"JAGL716",33,2018-07-09,2024-11-04,2311,0.0142795326698399,0.878787878787879,0.545454545454545,0.212121212121212,0,0
"Jack777",11,2018-07-09,2018-07-30,22,0.5,0.363636363636364,0.363636363636364,0.636363636363636,0.0909090909090909,0
"KZSO",57,2018-07-09,2020-06-17,710,0.0802816901408451,0.0175438596491228,0.964912280701754,0.0350877192982456,0,0.0701754385964912
"Killomat",51,2018-07-09,2019-04-12,278,0.183453237410072,0.0588235294117647,0,0.0196078431372549,0.980392156862745,0
"MASTERSUSHANT",1553,2018-07-09,2024-11-02,2309,0.672585534863577,0.00901481004507405,0.368319381841597,0.881519639407598,0.00128783000643915,0.00193174500965873
"MBPS",1,2018-07-09,2018-07-09,1,1,0,0,1,0,0
"Master1207",349,2018-07-09,2021-02-20,958,0.364300626304802,0.00859598853868195,1,0.0114613180515759,0,0.00573065902578797
"NagySzuliman",460,2018-07-09,2022-04-26,1388,0.331412103746398,0.0326086956521739,0,0.0108695652173913,0,0.96304347826087
"PatrickSo2004",666,2018-07-09,2024-11-04,2311,0.288186932064042,0.0690690690690691,0.516516516516517,0.536036036036036,0,0.108108108108108
"RedaFouani_79",1321,2018-07-09,2024-01-11,2013,0.656234475906607,0.196820590461771,0.961392884178653,0.160484481453444,0,0.00378501135503407
"Rhaty2018",102,2018-07-09,2024-03-28,2090,0.0488038277511962,0.0196078431372549,0.823529411764706,0.323529411764706,0,0
"Scarface1912",184,2018-07-09,2024-05-08,2131,0.0863444392304083,0.195652173913043,0.945652173913043,0.0706521739130435,0.0217391304347826,0.0271739130434783
"Shade98",2,2018-07-09,2018-07-17,9,0.222222222222222,0,0.5,1,0,0
"ToBContinued",124,2018-07-09,2024-08-10,2225,0.0557303370786517,0.0725806451612903,0.693548387096774,0.185483870967742,0,0.217741935483871
"adam317",1,2018-07-09,2018-07-09,1,1,0,1,0,0,0
"adelsox",2,2018-07-09,2018-07-13,5,0.4,0,0,0,0,0
"alaamahmoud271",3,2018-07-09,2018-07-13,5,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,0
"alhassan_ali",2,2018-07-09,2018-07-10,2,1,0,0.5,0.5,0,0
"chaitanyagogo",2,2018-07-09,2018-07-10,2,1,0,1,0,0,0
"digipute",29,2018-07-09,2018-10-05,89,0.325842696629214,1,0.206896551724138,0,0,0
"dlorjua79",6,2018-07-09,2022-10-09,1554,0.00386100386100386,0,0.5,0.333333333333333,0,0
"dublindds",6,2018-07-09,2019-06-30,357,0.0168067226890756,0.166666666666667,0.833333333333333,0,0,0
"farzin70",120,2018-07-09,2019-01-06,182,0.659340659340659,0,1,0,0.0166666666666667,0
"goutham_3618",1,2018-07-09,2018-07-09,1,1,0,1,0,0,0
"grind_mode",598,2018-07-09,2024-07-02,2186,0.27355901189387,0.133779264214047,0.399665551839465,0.183946488294314,0.403010033444816,0.140468227424749
"happymoomoo",853,2018-07-09,2024-11-03,2310,0.369264069264069,0.00937866354044549,0.996483001172333,0.00234466588511137,0.00351699882766706,0.00234466588511137
"ka22zemm",13,2018-07-09,2018-07-26,18,0.722222222222222,0.923076923076923,0.153846153846154,0.0769230769230769,0.0769230769230769,0
"kodi_17",9,2018-07-09,2020-06-06,699,0.0128755364806867,0,0.222222222222222,0,0.888888888888889,0.111111111111111
"marcomarcomarco",232,2018-07-09,2021-02-26,964,0.240663900414938,0.0387931034482759,0.568965517241379,0.685344827586207,0.00862068965517241,0.599137931034483
"marta6",2,2018-07-09,2018-07-12,4,0.5,0.5,1,0,0,0
"mdmand",8,2018-07-09,2018-09-05,59,0.135593220338983,0,0.75,0.125,0,0
"myfaultsryp",2,2018-07-09,2018-07-10,2,1,1,0.5,0,0,0
"netobatera",945,2018-07-09,2024-08-20,2235,0.422818791946309,0.185185185185185,0.298412698412698,0.887830687830688,0.0232804232804233,0.0137566137566138
"oopsaleem",391,2018-07-09,2020-02-13,585,0.668376068376068,0,0.997442455242967,0.0127877237851662,0.00255754475703325,0
"paulcabrera12",2,2018-07-09,2018-08-07,30,0.0666666666666667,0.5,0,0.5,0,0
"sumina11",2,2018-07-09,2018-07-11,3,0.666666666666667,0,0.5,0.5,0.5,0
"tonlima12",6,2018-07-09,2018-12-02,147,0.0408163265306122,0.833333333333333,0,0.166666666666667,0.166666666666667,0
"vasyastudenikin74",1,2018-07-09,2018-07-09,1,1,0,0,0,0,0
"virinchi",95,2018-07-09,2024-10-23,2299,0.0413223140495868,0.431578947368421,0.389473684210526,0.126315789473684,0.0421052631578947,0.157894736842105
"yogeshahir",31,2018-07-09,2020-08-14,768,0.0403645833333333,0,0.967741935483871,0.032258064516129,0.032258064516129,0
"Alqasem",232,2018-07-10,2024-11-04,2310,0.1004329004329,0.21551724137931,0.185344827586207,0.724137931034483,0,0
"Anatinae",8,2018-07-10,2018-08-05,27,0.296296296296296,0,0,0,0,0
"BlAcK_wHiTe1989",16,2018-07-10,2020-10-19,833,0.0192076830732293,0.6875,0.3125,0,0,0.1875
"BorbelyJeKing",3,2018-07-10,2018-07-12,3,1,0,1,0.333333333333333,0,0
"Calicu",1,2018-07-10,2018-07-10,1,1,0,1,1,0,0
"Danilitua",1327,2018-07-10,2024-10-30,2305,0.575704989154013,0.000753579502637528,0.959306706857573,0.152223059532781,0,0.00904295403165034
"JG_Tominaga",1,2018-07-10,2018-07-10,1,1,0,1,0,1,0
"Kirill_Sotnikov",1149,2018-07-10,2024-10-19,2294,0.500871839581517,0.315056570931245,0.42993907745866,0.288076588337685,0.00609225413402959,0.234116623150566
"LAINTXO",1,2018-07-10,2018-07-10,1,1,1,0,0,0,0
"LlanowarElf",5,2018-07-10,2018-08-07,29,0.172413793103448,0,1,0.2,0,0
"Marcio_ferreira",1,2018-07-10,2018-07-10,1,1,0,0,0,1,0
"Pandabearsarefun",317,2018-07-10,2024-09-09,2254,0.140638864241349,0.00946372239747634,0.974763406940063,0.0315457413249211,0.00630914826498423,0.00315457413249211
"Queendark",30,2018-07-10,2018-12-18,162,0.185185185185185,0.7,0.6,0.2,0.0666666666666667,0
"Riccardo06",1,2018-07-10,2018-07-10,1,1,0,0,1,0,0
"RivanBenu",5,2018-07-10,2018-07-18,9,0.555555555555556,0.4,0.6,0,0.2,0
"SereneGrace",1,2018-07-10,2018-07-10,1,1,0,1,0,0,0
"Serieusleo",2,2018-07-10,2018-07-17,8,0.25,0.5,1,0,0,0
"SumoKenneth",32,2018-07-10,2019-07-02,358,0.0893854748603352,0.1875,0.09375,0.125,0.6875,0
"Terenas",159,2018-07-10,2019-06-30,356,0.446629213483146,0.276729559748428,0.849056603773585,0.0691823899371069,0.119496855345912,0
"Trtavrta",3,2018-07-10,2018-07-16,7,0.428571428571429,0,0,0,1,0
"Vicovic",52,2018-07-10,2020-10-21,835,0.0622754491017964,0.153846153846154,0.0384615384615385,0.0576923076923077,0.0576923076923077,0.807692307692308
"Xiphos71",823,2018-07-10,2024-06-13,2166,0.379963065558633,0,1,0.00486026731470231,0.00121506682867558,0.00243013365735115
"abdulsamed_grbz",1,2018-07-10,2018-07-10,1,1,0,1,0,0,0
"alibabag_7",262,2018-07-10,2024-11-03,2309,0.113469034213945,0.083969465648855,0.866412213740458,0.16793893129771,0.0114503816793893,0
"aliklx209",51,2018-07-10,2023-04-05,1731,0.0294627383015598,0.0588235294117647,0.0392156862745098,0.0392156862745098,0.137254901960784,0.862745098039216
"andres0510",10,2018-07-10,2022-08-10,1493,0.00669792364367046,0.1,0.1,0,0.1,0.1
"cesMG",5,2018-07-10,2018-07-22,13,0.384615384615385,0,0,0,1,0
"chrilon",116,2018-07-10,2022-03-18,1348,0.086053412462908,0.801724137931034,0.0948275862068965,0.129310344827586,0,0.0431034482758621
"d0o0b",4,2018-07-10,2020-12-21,896,0.00446428571428571,0.25,0.5,0,0,0.25
"dcisplaying",7,2018-07-10,2019-04-24,289,0.0242214532871972,0.142857142857143,1,0,0,0
"guguzeta",1645,2018-07-10,2024-11-04,2310,0.712121212121212,0.0480243161094225,0.241945288753799,0.9209726443769,0.0109422492401216,0.0115501519756839
"himbra",17,2018-07-10,2019-06-28,354,0.0480225988700565,1,0.117647058823529,0.117647058823529,0,0
"ivanbie11",107,2018-07-10,2020-03-30,630,0.16984126984127,0.224299065420561,0.775700934579439,0,0.00934579439252336,0.0373831775700935
"janavarta",215,2018-07-10,2022-08-14,1497,0.143620574482298,0.0186046511627907,0.013953488372093,0,0.027906976744186,0.962790697674419
"jesusvicente91",225,2018-07-10,2024-01-05,2006,0.112163509471585,0.204444444444444,0.00888888888888889,0.00444444444444444,0.808888888888889,0.155555555555556
"juans1810",862,2018-07-10,2024-11-04,2310,0.373160173160173,0.120649651972158,0.490719257540603,0.64385150812065,0.00580046403712297,0.0174013921113689
"kBac_chess",507,2018-07-10,2024-11-03,2309,0.21957557384149,0.404339250493097,0.00788954635108481,0,0.019723865877712,0.775147928994083
"krzysztofSz",5,2018-07-10,2021-02-20,957,0.00522466039707419,0,0.4,0,0,0.6
"mattiplayz",1,2018-07-10,2018-07-10,1,1,1,0,0,0,0
"maverickmcwizard",2,2018-07-10,2018-07-11,2,1,1,0,0,0.5,0
"mikyra",313,2018-07-10,2024-10-12,2287,0.136860515959773,0.242811501597444,0.252396166134185,0.00638977635782748,0.00638977635782748,0.488817891373802
"mnaasan",67,2018-07-10,2023-09-25,1904,0.0351890756302521,0.432835820895522,0.17910447761194,0.0746268656716418,0.164179104477612,0.343283582089552
"moreluckthanskill",416,2018-07-10,2020-06-05,697,0.596843615494978,0.165865384615385,0.216346153846154,0.6875,0.00480769230769231,0.242788461538462
"pgallo",146,2018-07-10,2024-10-23,2298,0.0635335073977372,0.0479452054794521,0.205479452054795,0.00684931506849315,0,0.842465753424658
"polymorphmysmth",1,2018-07-10,2018-07-10,1,1,0,1,0,0,0
"sugandhsingh13",5,2018-07-10,2018-07-14,5,1,0.4,0.8,0,0.4,0
"thePontiffSulyvahn",48,2018-07-10,2018-12-02,146,0.328767123287671,0.1875,0.854166666666667,0.25,0,0
"venannoia",473,2018-07-10,2024-10-05,2280,0.207456140350877,0.350951374207188,0.236786469344609,0,0.0274841437632135,0.674418604651163
"Ahmadarisa",1,2018-07-11,2018-07-11,1,1,0,0,1,0,0
"AllisonA",1,2018-07-11,2018-07-11,1,1,0,1,0,0,0
"Aramis_09",553,2018-07-11,2024-10-15,2289,0.241590214067278,0.994575045207957,0,0.00180831826401447,0.00180831826401447,0.0741410488245931
"BeyzaYenen",5,2018-07-11,2018-09-01,53,0.0943396226415094,1,0,0.2,0.2,0
"Bobgokou32",1388,2018-07-11,2023-10-01,1909,0.727082242011524,0.0338616714697406,0.174351585014409,0.582853025936599,0.00576368876080692,0.0432276657060519
"Eternal_itachii",1,2018-07-11,2018-07-11,1,1,1,0,0,0,0
"Finn_RD",1,2018-07-11,2018-07-11,1,1,0,0,0,1,0
"JonathanALisdair",11,2018-07-11,2020-08-31,783,0.0140485312899106,0.909090909090909,0.909090909090909,0.0909090909090909,0.454545454545455,0
"MatheusMMB",107,2018-07-11,2024-10-30,2304,0.0464409722222222,0.233644859813084,0.0280373831775701,0,0,0.934579439252336
"MonChrist",515,2018-07-11,2024-10-28,2302,0.223718505647263,0.155339805825243,0.854368932038835,0.0135922330097087,0,0.190291262135922
"MulekPL",4,2018-07-11,2018-11-06,119,0.0336134453781513,0,0,0.5,0.5,0
"Neimeetsmysla",244,2018-07-11,2023-11-19,1958,0.12461695607763,0.995901639344262,0.0204918032786885,0,0.0204918032786885,0.00819672131147541
"Neutron73",8,2018-07-11,2018-09-14,66,0.121212121212121,1,0.5,0.375,0,0
"Nic9las",1,2018-07-11,2018-07-11,1,1,1,0,0,1,0
"RDVS",1,2018-07-11,2018-07-11,1,1,0,1,0,0,0
"Ridhuan17",2,2018-07-11,2018-08-07,28,0.0714285714285714,0,0,1,0,0
"Saaet_17",110,2018-07-11,2020-10-01,814,0.135135135135135,0.0909090909090909,0.845454545454545,0.345454545454545,0,0
"Sergio_Ojeda_69",3,2018-07-11,2019-06-27,352,0.00852272727272727,0,0.666666666666667,0,0.333333333333333,0
"Yuli1",1598,2018-07-11,2024-05-31,2152,0.742565055762082,0.148936170212766,0.566332916145181,0.780976220275344,0.108260325406758,0.191489361702128
"albaraka54",543,2018-07-11,2024-11-03,2308,0.23526863084922,0.0515653775322284,0.96316758747698,0.0460405156537753,0.00368324125230203,0.00184162062615101
"bulletnoob123",20,2018-07-11,2018-11-11,124,0.161290322580645,0,0.45,0.55,0,0
"chesui",1,2018-07-11,2018-07-11,1,1,1,0,0,1,0
"djimletrap",879,2018-07-11,2024-11-04,2309,0.380684278908618,0.577929465301479,0.112627986348123,0.00568828213879408,0.449374288964733,0.164960182025028
"haliylekafayiyedim",2,2018-07-11,2018-07-18,8,0.25,0,0,0.5,0.5,0
"hynots",1,2018-07-11,2018-07-11,1,1,0,0,1,0,0
"jackbrooks",4,2018-07-11,2018-07-18,8,0.5,0.75,0.75,0,0,0
"kaperlok",82,2018-07-11,2019-06-12,337,0.243323442136499,0.0975609756097561,0.829268292682927,0.182926829268293,0.024390243902439,0
"kriz18",76,2018-07-11,2020-05-22,682,0.111436950146628,0.289473684210526,0.486842105263158,0.342105263157895,0.0263157894736842,0.118421052631579
"luizmaur",121,2018-07-11,2024-05-26,2147,0.056357708430368,0.00826446280991736,0.446280991735537,0.173553719008264,0,0.884297520661157
"mcjh",2215,2018-07-11,2024-11-04,2309,0.959289735816371,0.505191873589165,0.496613995485327,0.00225733634311512,0.000451467268623025,0.102483069977427
"ozymandiasthegreat",1,2018-07-11,2018-07-11,1,1,0,0,1,0,0
"pametan1",2,2018-07-11,2018-07-12,2,1,1,0,0,0,0
"pantagruelico",1,2018-07-11,2018-07-11,1,1,1,1,0,0,0
"roha",41,2018-07-11,2018-10-12,94,0.436170212765957,0.853658536585366,0.317073170731707,0.219512195121951,0,0
"saraa11",79,2018-07-11,2019-01-13,187,0.422459893048128,0.949367088607595,0.151898734177215,0.164556962025316,0.0253164556962025,0
"satish_014",37,2018-07-11,2019-07-10,365,0.101369863013699,0.486486486486487,0.891891891891892,0.027027027027027,0,0
"sc888",2,2018-07-11,2018-07-12,2,1,0,1,0,0,0
"sega1990",110,2018-07-11,2019-04-30,294,0.374149659863946,0.00909090909090909,1,0,0,0
"sidali324",69,2018-07-11,2023-09-16,1894,0.0364308342133052,0.130434782608696,0.434782608695652,0.434782608695652,0.304347826086957,0.101449275362319
"sjors",5,2018-07-11,2019-06-26,351,0.0142450142450142,0,0.6,0.2,0.2,0
"sobrioo",1465,2018-07-11,2024-09-19,2263,0.647370746796288,0.0116040955631399,0.696928327645051,0.723549488054608,0,0.0313993174061433
"ultrarich",77,2018-07-11,2019-01-10,184,0.418478260869565,0.818181818181818,0.246753246753247,0.181818181818182,0.402597402597403,0
"williamav",7,2018-07-11,2022-12-26,1630,0.00429447852760736,0,0.428571428571429,0.714285714285714,0,0
"willjunior",8,2018-07-11,2018-08-25,46,0.173913043478261,0.125,0,0,0.875,0
"Albatross86",585,2018-07-12,2023-06-07,1792,0.326450892857143,0.0136752136752137,0.981196581196581,0.0735042735042735,0,0.0188034188034188
"AslanKrall",151,2018-07-12,2019-07-12,366,0.412568306010929,0,0.119205298013245,0.907284768211921,0,0
"Bakugan",1081,2018-07-12,2024-11-04,2308,0.468370883882149,0.275670675300648,0.226641998149861,0.668825161887142,0.126734505087882,0.194264569842738
